SC_ID,Supplier_Name,Commodity_Name,Year,Month,Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,GHG_Scope1_Intensity,GHG_Scope2_Intensity,GHG_Scope3_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Certifications_Active,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Incident_History_Count,Labour_Compliance_Score,Diversity_Index,Financial_Stability_Score,Freight_Cost,Cost_Index,Commodity_Price_Index,Commodity_Demand,Trade_Volume,Logistics_Distance_km,Risk_Classification
SC0017337,BASF,"Chemicals, plastics, specialty materials",2024,4,2,1,1,2,85.4,46.1,50.1,80.9,0.252,0.55,0.57,2.84,84.0,0.95,0.72,1,0,32,50,31980,1.0,0.012,3,89.1,0.53,57.0,49176.15,1.33,1.39,42722,48959,14663,Low
SC0002279,SABIC,"Olefins, polyolefins, glycols, aromatics",2019,1,7,3,1,2,82.7,62.2,76.8,72.2,0.5674999999999999,1.24,2.75,3.1,231.7,0.57,0.14,1,0,40,63,46315,0.65,0.03,0,83.9,0.29,82.1,34495.59,1.33,1.24,38482,7815,6408,High
SC0016440,ExxonMobil,"Crude oil, natural gas, refined fuels",2023,10,12,4,1,7,91.3,73.9,70.6,93.5,0.115,0.84,0.18,1.47,125.6,0.44,0.61,1,0,43,73,17117,1.0,0.03,1,71.3,0.57,59.2,22364.68,0.82,1.17,29691,17731,7087,Low
SC0013400,Tata Steel,Automotive steel,2022,2,3,5,1,8,65.7,85.4,86.2,54.9,0.144,2.91,1.64,4.17,477.7,0.41,0.15,1,0,41,26,6116,0.63,0.072,3,97.5,0.48,87.4,41841.29,0.59,1.05,90549,42342,10106,High
SC0014300,Reliance Industries Limited,"Polypropylene, Polyethylene, PTA",2023,7,3,5,1,2,56.2,43.4,90.6,71.3,0.369,2.23,0.42,1.8,159.1,0.66,0.81,1,1,8,50,34196,0.91,0.032,4,89.9,0.43,78.4,13371.19,0.97,1.1,18171,66526,12981,High
SC0005833,Wilmar International,Crude palm oil,2020,11,4,0,1,0,57.0,62.0,51.6,60.6,0.084,0.64,0.62,1.18,325.7,0.56,0.15,2,1,16,59,21471,0.75,0.076,4,81.0,0.42,75.2,30837.99,0.92,1.22,27208,51547,12916,High
SC0001232,SABIC,"Olefins, polyolefins, glycols, aromatics",2019,8,7,3,1,2,70.5,47.0,41.6,66.7,0.21,3.94,2.46,5.12,167.3,0.85,0.51,2,1,34,24,44250,0.64,0.06,3,71.0,0.37,84.0,26891.02,1.38,1.21,86154,27085,2340,High
SC0019329,Dangote Cement,"Cement, clinker",2024,1,6,6,1,5,56.5,69.8,51.3,52.9,0.444,4.0,2.29,4.0,369.9,0.88,0.82,3,1,9,11,46353,0.72,0.012,5,91.3,0.26,80.1,44547.59,1.16,1.04,70485,69530,9436,High
SC0001336,Musim Mas Group,"Refined palm oil, specialty fats, oleochemicals, biodiesel",2019,8,4,0,1,0,60.8,44.0,61.5,78.1,0.133,1.66,0.64,2.65,339.6,0.43,0.58,2,1,24,23,24907,1.0,0.042,3,86.5,0.7,59.6,27304.06,1.22,1.37,90111,36107,11280,Low
SC0004946,Musim Mas Group,"Refined palm oil, specialty fats, oleochemicals, biodiesel",2020,6,4,0,1,0,60.4,85.1,79.8,82.0,0.168,1.03,1.67,2.88,385.4,0.92,0.8,2,1,41,88,37026,0.68,0.025,5,95.0,0.71,75.5,35989.07,1.21,1.2,42082,79561,5890,High
SC0003519,Dangote Cement,"Cement, clinker",2020,4,6,6,1,5,70.9,40.8,50.3,89.0,0.42,2.44,0.47,2.51,459.1,0.78,0.67,2,0,38,14,47155,0.5,0.127,0,72.6,0.63,87.3,15054.35,1.44,0.94,75015,37759,11592,High
SC0004666,Musim Mas Group,"Refined palm oil, specialty fats, oleochemicals, biodiesel",2020,8,4,0,1,0,51.0,72.2,81.3,72.9,0.161,1.49,1.22,3.35,172.8,0.7,0.72,2,1,37,84,25438,0.62,0.063,0,71.8,0.45,66.1,10458.99,1.39,1.03,50536,18166,2022,High
SC0018857,Wilmar International,Crude palm oil,2024,5,8,0,1,0,99.8,69.6,81.1,83.7,0.266,1.47,0.73,1.08,132.4,0.41,0.12,1,0,43,16,5368,1.0,0.014,1,67.1,0.29,88.4,44736.42,0.55,0.94,12262,42307,1177,Low
SC0018709,Volkswagen Group,Automobiles and automotive components,2024,6,2,1,1,1,82.9,85.8,84.1,87.2,0.276,1.34,0.53,2.65,134.5,0.79,0.65,3,0,39,71,11877,1.0,0.036,3,72.1,0.22,88.0,29150.76,1.49,0.89,24589,10375,3226,Low
SC0019612,BYD Company,Electric vehicles,2024,11,1,0,1,1,80.5,61.6,48.7,54.9,0.35,1.97,1.29,0.71,464.6,0.88,0.32,0,1,17,45,29090,1.0,0.028,0,84.3,0.55,66.0,22596.72,1.19,1.0,60132,41787,5825,Low
SC0007811,Reliance Industries Limited,"Polypropylene, Polyethylene, PTA",2021,0,3,5,1,2,52.0,57.7,73.3,74.5,0.279,0.74,0.46,1.98,126.6,0.62,0.1,1,1,30,72,7049,0.61,0.081,3,70.0,0.51,68.9,48144.23,0.86,0.91,61481,79231,4774,High
SC0008128,BYD Company,Electric vehicles,2021,8,1,0,1,1,86.7,52.2,91.3,83.3,0.098,2.39,0.24,1.83,235.8,0.61,0.67,2,1,32,35,21610,0.79,0.042,4,62.6,0.55,83.8,30662.99,0.81,1.21,22576,79144,7316,High
SC0005383,Petrobras,"Crude oil, natural gas, refined fuels",2020,5,0,2,1,7,59.1,61.6,85.1,81.0,0.44,1.81,2.13,3.01,118.2,0.45,0.52,1,1,32,41,11251,0.5,0.108,8,61.5,0.78,68.8,31279.6,0.6,1.32,33290,55519,6210,High
SC0013782,Toyota Motor Corporation,"Automotive components, hybrid vehicle batteries",2023,4,5,0,1,1,92.9,41.3,92.0,73.3,0.063,1.13,1.02,2.43,153.3,0.88,0.26,2,1,24,73,13885,0.96,0.017,3,60.6,0.49,78.4,35030.48,1.35,1.04,81822,49786,3257,Moderate
SC0013925,Saudi Aramco,"Crude oil, refined fuels, LPG, naphtha, diesel",2023,4,7,3,1,7,57.5,50.8,82.0,65.2,0.24,2.54,1.48,5.35,365.4,0.66,0.73,2,1,0,44,35940,0.5,0.108,0,70.6,0.49,90.0,34547.98,1.04,1.28,89892,73249,14097,High
SC0013613,Intel Corporation,Microprocessors and chipsets,2022,2,12,4,1,4,99.6,91.8,46.3,67.1,0.13,0.83,0.32,2.1,174.2,0.42,0.31,1,1,20,63,31539,1.0,0.048,3,60.7,0.25,76.8,44055.21,1.14,1.08,12861,36785,9158,Low
SC0012217,Anglo American,"Platinum group metals, diamonds, iron ore, coal",2022,5,9,6,1,6,68.80000000000001,59.8,64.25,66.0,0.48,2.11,0.36,2.47,483.8,0.47,0.48,1,0,40,71,49923,0.5,0.077,8,79.8,0.56,73.95,37680.55,0.72,0.85,82979,46223,13950,High
SC0013824,Vale S.A.,"Iron ore, iron ore pellets, nickel, copper",2023,4,0,2,1,6,85.2,87.3,50.6,82.1,0.03,3.2,0.46,2.96,399.2,0.45,0.18,1,0,10,62,36882,0.77,0.06,3,79.3,0.3,86.0,5124.37,1.41,1.09,15299,6365,10374,High
SC0009234,BASF,"Chemicals, plastics, specialty materials",2021,11,2,1,1,2,76.6,47.6,85.6,73.2,0.036,1.67,0.38,2.94,144.5,0.41,0.53,2,1,40,43,30635,1.0,0.018,3,78.7,0.3,62.1,31799.86,1.14,1.13,23156,75190,996,Moderate
SC0017679,ExxonMobil,"Crude oil, natural gas, refined fuels",2024,7,12,4,1,7,95.2,58.3,56.7,68.8,0.04,1.19,0.57,2.24,149.4,0.88,0.14,3,1,53,67,40237,1.0,0.005,1,60.7,0.42,64.3,27388.64,0.79,1.07,35484,23471,11284,Low
SC0003673,Wilmar International,Crude palm oil,2020,4,8,0,1,0,62.8,58.5,70.6,67.4,0.217,1.16,0.68,3.42,206.8,0.62,0.45,1,1,17,39,46450,0.63,0.063,0,69.7,0.82,79.9,18201.22,1.3,0.89,36630,32927,5284,High
SC0009766,Tata Steel,Automotive steel,2021,9,3,5,1,8,94.1,51.2,61.8,52.3,0.207,3.15,1.57,1.58,186.3,0.5,0.59,1,1,8,50,45160,0.73,0.095,2,84.7,0.28,83.4,19938.61,0.64,1.34,30662,38918,13748,High
SC0001510,Saudi Aramco,"Crude oil, refined fuels, LPG, naphtha, diesel",2019,6,7,3,1,7,44.7,47.9,47.4,55.6,0.435,2.46,2.27,3.54,412.7,0.71,0.63,0,1,25,70,11992,0.57,0.12,2,78.0,0.57,87.9,9246.05,1.04,1.11,68795,76312,2411,High
SC0019962,Tata Steel,Automotive steel,2024,9,3,5,1,8,94.9,39.0,88.3,83.1,0.387,2.83,1.38,3.74,296.4,0.44,0.65,2,1,48,47,29232,0.86,0.009,2,85.9,0.53,67.1,40229.07,0.53,0.94,17102,48315,4102,Moderate
SC0018531,Wilmar International,Crude palm oil,2024,6,8,0,1,0,65.7,86.9,67.3,87.1,0.28,1.75,1.62,1.92,154.3,0.58,0.13,3,1,41,59,12732,1.0,0.042,2,97.0,0.48,60.2,29318.81,0.62,1.05,38926,79636,4440,Low
SC0018909,Vale S.A.,"Iron ore, iron ore pellets, nickel, copper",2024,5,0,2,1,6,72.55,60.849999999999994,65.05,68.55,0.08,1.91,1.89,2.26,53.4,0.48,0.3,1,1,40,32,10477,0.87,0.04,3,78.6,0.25,75.5,18859.84,1.22,1.06,24036,55120,1380,Moderate
SC0002223,Musim Mas Group,"Refined palm oil, specialty fats, oleochemicals, biodiesel",2019,1,4,0,1,0,59.6,59.4,78.6,69.7,0.301,1.36,0.38,1.85,54.5,0.77,0.32,2,1,24,26,21455,1.0,0.028,0,63.5,0.28,80.5,32871.42,0.57,1.12,76871,13660,5344,Moderate
SC0002162,Toyota Motor Corporation,"Automotive components, hybrid vehicle batteries",2019,1,5,0,1,1,75.1,89.5,54.8,90.0,0.042,1.19,0.27,3.09,77.1,0.85,0.31,3,1,40,23,38606,1.0,0.049,2,78.3,0.34,61.4,7582.62,0.54,1.08,97419,13737,10494,Low
SC0000546,Tesla Inc.,Electric vehicles and battery packs,2019,3,12,4,1,1,64.1,40.8,86.6,94.7,0.155,0.49,0.3,1.51,158.0,0.57,0.44,3,1,47,26,38612,1.0,0.03,1,95.0,0.4,84.7,5581.77,0.59,1.36,53125,59028,2827,Low
SC0015377,Vale S.A.,"Iron ore, iron ore pellets, nickel, copper",2023,6,0,2,1,6,69.0,83.8,66.7,67.8,0.36,2.87,0.71,4.1,267.2,0.53,0.33,0,1,40,61,18011,0.67,0.072,5,74.8,0.62,77.2,44430.87,0.57,1.03,83834,9300,12469,High
SC0019482,Samsung Electronics,Semiconductors,2024,11,10,0,1,4,94.0,72.6,88.6,67.0,0.035,2.22,1.22,1.85,357.8,0.67,0.15,2,0,16,70,14116,1.0,0.035,1,81.0,0.67,92.2,42546.2,1.11,1.28,27201,7692,11209,Low
SC0013303,Volkswagen Group,Automobiles and automotive components,2022,9,2,1,1,1,81.4,83.0,52.6,78.3,0.036,0.42,1.37,1.94,99.6,0.91,0.48,2,1,24,72,31959,0.95,0.038,1,67.8,0.5,76.2,10094.38,0.51,1.13,96616,42959,13017,Low
SC0010506,Tesla Inc.,Electric vehicles and battery packs,2022,4,12,4,1,1,71.5,69.6,57.0,54.9,0.17,1.16,0.49,1.97,257.7,0.72,0.64,2,0,42,10,46049,1.0,0.024,0,79.0,0.52,70.3,32526.69,1.38,0.8,97798,29494,7985,Low
SC0002151,Foxconn Technology Group,Electronic components and device assembly,2019,1,1,0,1,4,66.5,91.6,65.4,92.7,0.329,0.64,1.64,0.88,65.7,0.48,0.16,2,1,0,59,20852,1.0,0.007,0,75.4,0.39,90.3,48443.44,1.39,1.28,37050,64907,3623,Low
SC0014808,BYD Company,Electric vehicles,2023,0,1,0,1,1,65.6,45.0,72.9,84.7,0.252,2.17,1.55,1.25,137.9,0.93,0.14,3,1,43,35,17615,0.95,0.034,2,84.0,0.6,67.4,44694.55,0.52,0.93,49978,17267,1810,Moderate
SC0011896,SABIC,"Olefins, polyolefins, glycols, aromatics",2022,6,7,3,1,2,55.3,70.5,53.1,46.1,0.5674999999999999,2.88,0.96,4.25,122.0,0.58,0.46,2,1,25,84,21329,0.5,0.096,1,88.9,0.8,87.9,20827.1,1.0,1.19,19220,48238,9844,High
SC0017808,Toyota Motor Corporation,"Automotive components, hybrid vehicle batteries",2024,7,5,0,1,1,75.1,81.8,47.8,84.2,0.35,2.17,0.52,3.39,333.8,0.94,0.17,1,1,40,32,25289,1.0,0.014,3,78.3,0.35,71.6,25178.82,0.67,0.82,80984,26061,11355,Low
SC0003320,Samsung Electronics,Semiconductors,2019,2,10,0,1,4,68.1,41.1,45.7,51.3,0.091,1.7,0.22,0.94,359.3,0.78,0.15,0,1,0,83,42242,1.0,0.042,2,70.0,0.28,78.6,13613.73,0.62,1.1,23312,25424,5443,Low
SC0008982,Anglo American,"Platinum group metals, diamonds, iron ore, coal",2021,1,9,6,1,6,60.8,81.2,87.3,71.5,0.504,2.96,2.23,3.54,234.5,0.95,0.56,1,0,18,78,5971,0.5,0.108,2,81.5,0.45,65.6,18087.82,1.38,0.9,77191,13481,5884,High
SC0001317,Volkswagen Group,Automobiles and automotive components,2019,8,2,1,1,1,78.7,71.5,48.1,71.4,0.036,1.67,0.54,1.17,392.2,0.54,0.22,1,1,55,65,42599,1.0,0.006,2,86.4,0.47,80.8,26714.69,1.28,0.98,80494,37617,10459,Low
SC0000191,Nestlé,Packaged foods and beverages,2019,4,11,1,1,3,77.6,87.6,44.3,66.7,0.216,0.54,0.35,2.48,207.1,0.65,0.55,3,1,6,53,33931,1.0,0.024,0,97.3,0.81,81.3,24601.41,0.63,0.84,11478,9594,12090,Low
SC0017236,Samsung Electronics,Semiconductors,2024,4,10,0,1,4,98.2,60.9,80.3,81.0,0.28,1.29,1.7,1.29,263.9,0.56,0.77,2,1,28,34,20088,1.0,0.014,0,92.7,0.59,86.5,45324.82,0.57,1.33,56766,75088,6732,Low
SC0011123,Samsung Electronics,Semiconductors,2022,0,10,0,1,4,66.5,70.0,63.6,67.1,0.063,2.16,0.89,1.06,201.4,0.68,0.46,0,1,48,40,48503,0.69,0.09,3,96.1,0.67,79.1,13726.17,1.12,1.13,62155,40761,9051,High
SC0005609,Tesla Inc.,Electric vehicles and battery packs,2020,1,12,4,1,1,65.6,58.2,82.5,70.0,0.165,0.96,0.99,0.64,146.0,0.42,0.58,2,1,49,44,41970,1.0,0.018,2,97.2,0.72,72.9,48405.62,0.52,1.05,61233,48243,10008,Moderate
SC0019531,Tesla Inc.,Electric vehicles and battery packs,2024,11,12,4,1,1,101.4,90.0,63.2,67.4,0.245,0.89,0.89,1.73,208.6,0.8,0.3,0,0,41,62,8054,1.0,0.015,2,68.7,0.27,93.2,17120.58,1.25,1.05,86595,8501,7514,Low
SC0017132,Dangote Cement,"Cement, clinker",2024,4,6,6,1,5,85.4,75.8,86.9,57.2,0.396,1.24,2.47,4.94,340.8,0.52,0.37,1,1,22,72,12044,0.78,0.024,4,70.5,0.25,87.2,6681.23,0.64,1.05,23824,13016,9879,High
SC0017299,Wilmar International,Crude palm oil,2024,4,4,0,1,0,97.5,52.7,51.1,56.6,0.091,1.29,1.18,1.78,52.0,0.42,0.85,1,1,43,45,42130,1.0,0.014,0,91.5,0.48,75.0,47423.97,0.77,1.14,63984,78575,11222,Low
SC0014678,Anglo American,"Platinum group metals, diamonds, iron ore, coal",2023,0,9,6,1,6,54.4,86.0,74.0,72.3,0.468,2.83,0.43,3.55,432.8,0.46,0.23,2,0,16,79,22987,0.61,0.072,7,64.5,0.35,64.2,37681.86,1.34,0.99,58541,7120,4397,High
SC0012634,Saudi Aramco,"Crude oil, refined fuels, LPG, naphtha, diesel",2022,11,7,3,1,7,51.4,44.9,40.9,63.2,0.51,1.36,2.37,5.630000000000001,460.4,0.49,0.58,3,0,16,33,47054,0.5,0.096,1,69.6,0.26,68.5,42479.86,1.04,1.37,67242,7663,12760,High
SC0008886,Wilmar International,Crude palm oil,2021,1,4,0,1,0,74.6,47.3,62.5,72.2,0.154,0.76,0.86,1.78,207.7,0.68,0.11,1,1,40,19,36188,0.93,0.084,3,75.3,0.58,87.9,41663.86,1.38,0.97,17622,18073,3382,Moderate
SC0011508,Dangote Cement,"Cement, clinker",2022,8,6,6,1,5,73.6,54.3,76.9,74.5,0.312,3.05,1.64,1.31,352.8,0.57,0.59,3,0,24,76,48090,0.5,0.115,5,72.2,0.82,86.4,17329.47,0.54,0.82,45461,30347,1581,High
SC0008149,ExxonMobil,"Crude oil, natural gas, refined fuels",2021,8,12,4,1,7,70.6,70.0,61.6,59.8,0.125,0.3,1.13,1.38,496.8,0.64,0.16,0,0,54,83,24505,1.0,0.007,2,92.1,0.51,62.4,10948.76,1.2,1.08,57406,7009,10818,Low
SC0011028,Petrobras,"Crude oil, natural gas, refined fuels",2022,7,0,2,1,7,72.55,60.849999999999994,65.05,68.55,0.18,3.43,1.72,1.07,353.1,0.58,0.35,3,0,40,47,6275,0.52,0.096,6,78.6,0.6,75.5,36282.85,1.26,0.82,80428,48121,12747,High
SC0010554,Foxconn Technology Group,Electronic components and device assembly,2022,3,1,0,1,4,93.1,38.9,63.6,70.1,0.175,0.42,1.58,1.81,393.3,0.43,0.58,0,0,41,20,45407,0.76,0.022,4,65.8,0.26,92.2,16966.87,1.49,0.85,51549,56393,2059,High
SC0011705,Musim Mas Group,"Refined palm oil, specialty fats, oleochemicals, biodiesel",2022,6,4,0,1,0,66.9,77.8,61.6,86.2,0.231,1.76,1.28,2.2,65.4,0.67,0.58,1,0,31,48,44552,0.68,0.078,1,77.3,0.35,87.7,29595.89,1.47,1.35,88818,31404,6663,High
SC0008102,Anglo American,"Platinum group metals, diamonds, iron ore, coal",2021,8,9,6,1,6,48.7,50.2,44.5,46.2,0.348,3.52,1.69,1.31,342.7,0.92,0.63,3,1,8,62,35804,0.52,0.036,6,95.9,0.53,63.9,44575.11,1.07,1.07,82573,19547,7163,High
SC0012837,Foxconn Technology Group,Electronic components and device assembly,2022,10,1,0,1,4,87.6,82.3,74.2,86.9,0.035,2.07,0.41,0.88,264.4,0.76,0.52,0,1,49,14,48673,0.75,0.034,0,70.7,0.45,92.9,31784.29,0.52,0.97,93684,41316,10764,Moderate
SC0019483,Nestlé,Packaged foods and beverages,2024,11,11,1,1,3,94.5,44.4,49.7,52.9,0.186,0.93,1.27,1.69,161.8,0.91,0.1,0,1,10,45,36558,1.0,0.018,1,96.6,0.44,58.8,40688.01,1.41,1.27,96892,48649,7971,Low
SC0004190,Wilmar International,Crude palm oil,2020,7,4,0,1,0,74.4,42.1,55.1,84.7,0.035,1.36,0.32,3.49,458.4,0.83,0.29,2,1,49,77,46406,0.71,0.063,4,73.1,0.79,87.2,19400.21,1.03,1.21,58182,65238,1866,High
SC0008988,Reliance Industries Limited,"Polypropylene, Polyethylene, PTA",2021,1,3,5,1,2,74.2,40.7,60.8,91.5,0.378,2.39,2.13,1.33,389.6,0.68,0.33,0,0,40,31,17903,0.67,0.108,1,79.3,0.65,89.7,38787.57,1.07,1.07,14035,73490,8373,High
SC0001113,Intel Corporation,Microprocessors and chipsets,2019,0,12,4,1,4,81.6,65.5,52.9,63.4,0.01,0.55,0.7,1.16,249.0,0.6,0.36,1,1,2,40,35865,1.0,0.01,1,72.8,0.28,94.0,12195.55,1.12,0.94,58062,77387,9380,Low
SC0015697,Tata Steel,Automotive steel,2023,1,3,5,1,8,91.3,54.3,78.2,55.4,0.279,2.39,2.16,3.88,391.9,0.65,0.21,1,0,32,72,41013,0.77,0.054,4,60.1,0.36,57.5,45778.3,0.94,1.28,12719,74747,7957,High
SC0002751,BASF,"Chemicals, plastics, specialty materials",2019,10,2,1,1,2,68.3,68.1,79.6,68.7,0.264,1.19,0.91,2.65,464.2,0.49,0.34,2,1,10,82,44921,1.0,0.024,3,81.7,0.36,73.8,34346.74,0.81,0.82,77819,47759,13614,Low
SC0017290,Reliance Industries Limited,"Polypropylene, Polyethylene, PTA",2024,4,3,5,1,2,93.4,85.7,53.5,54.5,0.324,2.36,0.69,2.81,139.8,0.64,0.78,1,0,9,42,27875,0.84,0.063,2,61.6,0.53,93.7,44474.83,1.44,1.14,34428,43235,10139,High
SC0018201,Tata Steel,Automotive steel,2024,0,3,5,1,8,65.9,80.0,53.5,55.0,0.387,2.64,1.63,1.26,414.1,0.92,0.73,3,1,8,66,6744,1.0,0.027,2,63.8,0.7,64.7,23129.15,0.85,1.39,14654,46077,13341,Moderate
SC0016238,Dangote Cement,"Cement, clinker",2023,11,6,6,1,5,69.8,61.6,62.150000000000006,67.4,0.336,1.51,2.39,5.630000000000001,472.1,0.4,0.22,0,0,40,13,6162,0.56,0.101,2,79.5,0.83,73.9,39689.31,1.45,1.04,68582,11986,1195,High
SC0007080,Petrobras,"Crude oil, natural gas, refined fuels",2021,4,0,2,1,7,58.3,81.3,87.1,77.1,0.49,2.33,0.36,3.05,77.8,0.83,0.33,1,1,18,19,10154,0.65,0.045,4,88.8,0.23,84.4,12972.85,1.33,0.89,68725,62513,9822,High
SC0019777,Vale S.A.,"Iron ore, iron ore pellets, nickel, copper",2024,10,0,2,1,6,94.3,62.0,83.8,76.7,0.22,1.38,2.25,3.13,146.9,0.87,0.26,2,0,26,48,30212,0.9,0.03,1,66.8,0.55,63.6,5647.8,0.78,1.15,95605,63978,13915,Moderate
SC0011998,Tata Steel,Automotive steel,2022,5,3,5,1,8,82.0,84.3,84.6,73.6,0.162,2.99,0.36,3.68,312.2,0.92,0.33,2,0,21,54,37316,0.56,0.029,2,89.0,0.47,74.8,32960.99,0.89,1.31,91348,56648,14856,High
SC0014026,Wilmar International,Crude palm oil,2023,3,4,0,1,0,70.6,86.5,69.5,48.8,0.252,1.23,1.33,1.31,300.9,0.9,0.52,2,1,40,69,10852,1.0,0.05,1,72.2,0.56,87.3,32460.3,1.1,1.15,52053,30321,5977,Low
SC0015679,Volkswagen Group,Automobiles and automotive components,2023,1,2,1,1,1,64.5,92.5,94.0,50.8,0.144,2.08,0.7,1.54,76.5,0.88,0.41,3,0,41,26,21671,1.0,0.036,2,83.1,0.48,56.5,24105.91,1.24,0.94,65526,57193,11299,Low
SC0010355,Anglo American,"Platinum group metals, diamonds, iron ore, coal",2022,4,9,6,1,6,80.9,44.3,38.8,51.2,0.12,2.71,1.45,3.74,118.4,0.59,0.6,1,0,32,62,34754,0.5,0.038,8,81.4,0.83,74.4,26615.68,1.45,0.98,45839,25341,1632,High
SC0015018,BASF,"Chemicals, plastics, specialty materials",2023,8,2,1,1,2,88.1,67.5,44.9,53.2,0.102,1.25,0.41,1.69,220.5,0.92,0.61,3,1,20,76,45882,1.0,0.014,0,60.3,0.67,88.0,43218.25,0.98,1.34,73560,26677,785,Low
SC0015862,Foxconn Technology Group,Electronic components and device assembly,2023,1,1,0,1,4,81.0,63.8,67.8,63.2,0.266,1.21,0.36,2.74,441.2,0.66,0.2,0,1,18,53,41641,0.93,0.042,0,89.7,0.6,64.5,31391.56,1.42,1.16,46389,14645,2939,Moderate
SC0018580,BYD Company,Electric vehicles,2024,6,1,0,1,1,95.8,88.6,76.3,55.3,0.056,1.54,1.38,3.25,193.8,0.9,0.19,0,1,24,47,31951,1.0,0.035,3,80.6,0.72,63.3,18593.48,1.36,1.36,55039,47159,2514,Low
SC0017846,Nestlé,Packaged foods and beverages,2024,7,11,1,1,3,99.1,69.0,57.4,57.5,0.21,1.44,0.73,1.66,81.8,0.48,0.52,2,1,6,14,10331,1.0,0.018,1,92.7,0.46,64.2,29144.02,1.33,1.13,76587,64738,3569,Low
SC0009852,Wilmar International,Crude palm oil,2021,9,4,0,1,0,83.7,75.3,66.8,92.2,0.336,1.2,1.25,2.0,466.2,0.41,0.58,2,1,16,30,23715,0.9,0.042,1,69.9,0.21,82.0,32588.21,1.41,1.07,55201,34992,10087,Moderate
SC0005773,ExxonMobil,"Crude oil, natural gas, refined fuels",2020,11,12,4,1,7,66.6,75.2,84.1,70.8,0.21,0.58,0.55,1.96,423.2,0.61,0.48,3,1,43,86,19970,1.0,0.018,3,78.1,0.66,66.0,11271.92,0.86,1.09,64112,76317,12365,Moderate
SC0006745,SABIC,"Olefins, polyolefins, glycols, aromatics",2020,2,7,3,1,2,42.5,64.6,57.4,70.3,0.24,2.21,1.84,4.32,169.7,0.9,0.63,3,0,1,64,27466,0.5,0.127,4,77.2,0.69,79.0,43080.33,1.31,0.85,31366,13749,3911,High
SC0009626,Intel Corporation,Microprocessors and chipsets,2021,10,12,4,1,4,68.3,92.5,72.3,52.9,0.195,1.5,0.21,2.22,459.2,0.7,0.72,2,1,32,40,10398,1.0,0.007,2,60.6,0.76,82.2,47891.37,0.76,0.82,45265,5903,640,Low
SC0011597,Intel Corporation,Microprocessors and chipsets,2022,8,12,4,1,4,63.8,66.5,86.1,84.2,0.17,0.77,1.24,1.49,133.1,0.48,0.26,1,1,0,81,7201,1.0,0.048,3,60.9,0.46,76.2,40718.48,0.79,1.3,51642,5715,4951,Moderate
SC0017106,Foxconn Technology Group,Electronic components and device assembly,2024,4,1,0,1,4,71.9,64.7,50.6,88.4,0.168,1.92,1.42,2.4,464.1,0.79,0.21,1,1,19,69,48182,1.0,0.035,0,75.2,0.49,87.1,34632.14,0.88,0.83,42590,74404,4661,Low
SC0007083,Saudi Aramco,"Crude oil, refined fuels, LPG, naphtha, diesel",2021,4,7,3,1,7,82.2,42.0,69.2,79.5,0.39,4.005,1.56,3.0,114.3,0.89,0.76,2,1,41,57,7627,0.5,0.045,1,91.0,0.7,84.4,33706.15,0.81,1.18,21709,68307,1214,High
SC0006993,Reliance Industries Limited,"Polypropylene, Polyethylene, PTA",2021,4,3,5,1,2,65.2,75.8,43.5,60.9,0.252,0.47,0.34,2.96,164.3,0.48,0.8,2,1,1,58,5867,0.61,0.027,3,92.2,0.38,76.0,6409.85,1.38,1.12,27625,50949,12548,High
SC0015998,Foxconn Technology Group,Electronic components and device assembly,2023,11,1,0,1,4,99.3,65.4,88.4,89.2,0.042,1.32,0.5,0.71,493.6,0.84,0.82,0,1,0,19,35205,1.0,0.034,2,85.1,0.55,81.3,33396.28,0.63,0.84,10952,13495,647,Low
SC0006430,Volkswagen Group,Automobiles and automotive components,2020,9,2,1,1,1,79.1,87.6,46.7,71.2,0.168,1.19,1.35,1.82,391.1,0.69,0.73,1,0,41,38,13300,0.79,0.043,4,66.5,0.47,92.5,8095.3,0.84,0.81,24637,47745,8877,High
SC0000335,BYD Company,Electric vehicles,2019,3,1,0,1,1,81.8,50.9,84.6,71.5,0.098,1.42,0.92,3.07,469.7,0.7,0.16,0,0,44,31,47278,1.0,0.042,2,96.2,0.44,60.9,18213.05,1.2,1.35,63161,72577,11480,Low
SC0017024,Toyota Motor Corporation,"Automotive components, hybrid vehicle batteries",2023,2,5,0,1,1,86.4,50.3,45.8,55.7,0.021,1.1,0.25,1.62,190.8,0.71,0.7,3,0,52,66,44856,1.0,0.008,4,87.5,0.34,81.3,48319.51,0.61,1.31,88825,62061,5043,Moderate
SC0017156,Dangote Cement,"Cement, clinker",2024,4,6,6,1,5,75.5,44.9,53.8,67.2,0.408,3.2,2.36,2.28,441.8,0.44,0.62,2,1,24,25,47627,0.75,0.024,4,75.7,0.31,62.2,11385.03,1.28,1.33,44527,76844,11980,High
