Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Financial_Stability_Score,Cost_Index,Labour_Compliance_Score,Diversity_Index,Supplier_Audit_Score,Incident_History_Count,Logistics_Distance_km,Risk_Classification,Supplier_ID,Commodity_ID,Supplier_Name,Commodity_Name
china,Asia-Pacific,2,Chemicals,76.5571886796363,59.220402604184684,75.71987890688865,75.24261394761841,0.3317,917.02,0.45,0.32,2,0,32,16157,0.9508687861344849,0.046,84.61548306706945,1.34,86.24521008463392,0.62,70.2,1,10497,Moderate,SYN_SUP_12883,SYN_COM_12883,Synthetic Supplier 12883,Synthetic Commodity 12883
Indonesia,Asia-Pacific,3,Food & Beverage,62.40569811686184,57.7634651564084,77.03101050995325,53.70804272183149,0.4832,1189.29,0.4,0.26,2,1,31,11987,0.8362882828392908,0.009,79.1120922013023,0.68,84.4328154349237,0.62,62.93,2,688,Moderate,SYN_SUP_12884,SYN_COM_12884,Synthetic Supplier 12884,Synthetic Commodity 12884
Brazil,North America,3,Agriculture,48.627763512907684,46.72804773337878,77.80356603161715,50.96911946723432,0.7459,112.96,0.58,0.02,0,0,23,20407,0.8639104168915283,0.027,69.1635644573105,1.3,58.53273637046603,0.14,61.63,1,1277,Moderate,SYN_SUP_12885,SYN_COM_12885,Synthetic Supplier 12885,Synthetic Commodity 12885
Japan,Asia-Pacific,1,Food & Beverage,84.73748857186648,50.11408772047707,80.70922163859764,58.54732639820752,0.7206,1442.39,0.67,0.58,3,1,5,20147,0.9547005608746695,0.049,90.32957887400035,0.76,74.68983982370139,0.78,55.53,1,5497,Moderate,SYN_SUP_12886,SYN_COM_12886,Synthetic Supplier 12886,Synthetic Commodity 12886
Indonesia,Asia-Pacific,1,Chemicals,57.20562896468652,71.7807543277693,72.0760660027772,62.482336304486765,0.2969,1434.18,0.71,0.41,3,1,40,9566,0.8291907655253328,0.028,67.99941436343708,0.39,92.2219295972781,0.78,75.35,2,4733,Moderate,SYN_SUP_12887,SYN_COM_12887,Synthetic Supplier 12887,Synthetic Commodity 12887
Brazil,Asia-Pacific,3,Chemicals,64.95062254614311,53.48614019244042,54.91819350163884,50.541183573238364,0.8031,1143.03,0.55,0.44,2,1,13,6362,0.8369452682935006,0.04,65.2586519829494,0.6,71.43544927767911,0.77,55.57,3,4931,Moderate,SYN_SUP_12888,SYN_COM_12888,Synthetic Supplier 12888,Synthetic Commodity 12888
India,Asia-Pacific,2,Metals,73.63876456269237,89.95922143144962,77.98286954618206,82.86215097538762,0.5928,792.16,0.46,0.38,0,0,42,16988,0.8890175697560526,0.044,83.99005389009577,0.55,73.31414419464916,0.82,67.36,1,11359,Low,SYN_SUP_12889,SYN_COM_12889,Synthetic Supplier 12889,Synthetic Commodity 12889
Indonesia,Asia-Pacific,2,Agriculture,38.49076299151157,33.39341447352529,53.71397701026051,30.959861877639497,0.2918,1064.35,0.6,0.61,0,0,26,23850,0.8989742856249366,0.035,83.54586645089859,0.98,67.24639028195885,0.8,46.86,1,5088,High,SYN_SUP_12890,SYN_COM_12890,Synthetic Supplier 12890,Synthetic Commodity 12890
India,Asia-Pacific,3,Agriculture,37.365,23.82189793003197,27.980630222576373,26.194073543238332,0.8918,652.28,0.56,0.47,0,0,35,29476,0.8505567044064788,0.032,93.06146334959705,1.36,76.67333816640364,0.43,67.94,3,11110,High,SYN_SUP_12891,SYN_COM_12891,Synthetic Supplier 12891,Synthetic Commodity 12891
USA,North America,3,Electronics,60.307020080342966,60.47462584099459,79.5169780290583,58.44362682047672,0.1968,553.75,0.55,0.44,0,1,41,36854,0.9636601253203757,0.032,63.69897174970759,0.93,100.0,0.72,75.06,3,5124,Moderate,SYN_SUP_12892,SYN_COM_12892,Synthetic Supplier 12892,Synthetic Commodity 12892
USA,North America,3,Agriculture,52.15152945042165,52.76978894476225,62.23506199708509,78.59643412939027,0.4652,1141.82,0.74,0.87,2,1,28,502,0.8424162413282211,0.038,91.58559517154715,1.4,71.59187276042691,0.58,55.64,1,3278,Low,SYN_SUP_12893,SYN_COM_12893,Synthetic Supplier 12893,Synthetic Commodity 12893
Brazil,South America,2,Metals,69.03835745654895,75.40447408018635,63.89196236223412,61.29014683467201,0.7265,157.71,0.69,0.43,2,1,5,34153,0.8525934138944365,0.041,37.67592045394113,1.29,71.83688120144386,0.2,90.94,1,8803,Moderate,SYN_SUP_12894,SYN_COM_12894,Synthetic Supplier 12894,Synthetic Commodity 12894
India,Asia-Pacific,3,Agriculture,82.51201398555936,44.83707417869916,60.91848013372095,66.9567201519228,0.1646,294.22,0.59,0.28,0,1,34,37115,0.8563472088426861,0.02,61.73383372968814,0.66,65.98792765996981,0.26,85.07,1,6398,Moderate,SYN_SUP_12895,SYN_COM_12895,Synthetic Supplier 12895,Synthetic Commodity 12895
Indonesia,Asia-Pacific,3,Chemicals,55.94732846760088,49.25536202406327,51.603093922054825,61.5449099211563,0.1398,305.03,0.28,0.6,0,1,8,47306,0.894510774342266,0.016,96.47110244808398,1.18,74.5817630262262,0.18,72.54,1,4290,Low,SYN_SUP_12896,SYN_COM_12896,Synthetic Supplier 12896,Synthetic Commodity 12896
Japan,Asia-Pacific,3,Chemicals,52.160078263941415,55.79668076010181,50.05862360368661,27.192652627633116,0.8075,608.0,0.64,0.25,0,0,41,8618,0.9593228998661397,0.016,70.75240028315864,1.45,88.42298683687858,0.79,56.14,1,10262,Moderate,SYN_SUP_12897,SYN_COM_12897,Synthetic Supplier 12897,Synthetic Commodity 12897
Malaysia,Asia-Pacific,3,Agriculture,69.97928765316037,64.29697036363986,71.19441642840548,73.31467942157558,0.7254,272.41,0.51,0.71,1,1,13,42261,0.8600030984098851,0.039,56.55486130115854,0.7,84.84706100646224,0.22,62.96,1,925,Low,SYN_SUP_12898,SYN_COM_12898,Synthetic Supplier 12898,Synthetic Commodity 12898
Indonesia,North America,3,Agriculture,74.96022976528371,100.0,80.18624407626875,92.84328004337138,0.437,138.91,0.49,0.48,1,1,44,13670,0.8997778291204472,0.042,73.96575111995308,1.68,92.0995998171632,0.17,77.12,1,1285,Low,SYN_SUP_12899,SYN_COM_12899,Synthetic Supplier 12899,Synthetic Commodity 12899
Indonesia,Asia-Pacific,1,Chemicals,72.37137534042353,86.50177187115501,50.00495591990226,78.06035575472237,0.4538,387.49,0.69,0.48,3,1,6,48454,0.9156704978575478,0.026,91.96139165010014,1.04,65.76703056944908,0.42,65.16,0,10613,Low,SYN_SUP_12900,SYN_COM_12900,Synthetic Supplier 12900,Synthetic Commodity 12900
Japan,Asia-Pacific,3,Chemicals,63.72643367752903,56.50255120815321,56.02653248559747,57.451202368885795,0.769,640.65,0.7,0.47,0,0,25,18982,0.9583745660842937,0.048,63.36161753514248,1.54,54.84426326523799,0.78,75.09,2,5183,Moderate,SYN_SUP_12901,SYN_COM_12901,Synthetic Supplier 12901,Synthetic Commodity 12901
malaysia,North America,3,Agriculture,53.60227497153303,58.70392752862262,54.76407806021563,71.18649325902251,0.301,476.8,0.87,0.45,2,0,35,10498,0.9465649493130649,0.041,88.6373603200046,1.17,97.25773614691086,0.73,89.85,1,3054,Moderate,SYN_SUP_12902,SYN_COM_12902,Synthetic Supplier 12902,Synthetic Commodity 12902
Japan,Asia-Pacific,3,Chemicals,38.656618999895,38.39443372684639,65.05637036450763,68.34568097306457,0.8495,466.59,0.63,0.68,0,0,39,19565,0.9058101384159217,0.051,45.56651457112761,1.52,54.37682528393398,0.82,66.12,4,2509,High,SYN_SUP_12903,SYN_COM_12903,Synthetic Supplier 12903,Synthetic Commodity 12903
China,Asia-Pacific,3,Chemicals,49.202263991812714,41.79575656366346,35.78135466791822,53.217442309408966,0.5491,326.59,0.64,0.25,3,0,13,16234,0.9022017190645223,0.053,68.04930725439037,1.01,72.47808127643576,0.8,77.72,0,3510,High,SYN_SUP_12904,SYN_COM_12904,Synthetic Supplier 12904,Synthetic Commodity 12904
China,Asia-Pacific,3,Metals,67.42240456503708,53.1755957057514,79.12694472555052,75.38851983282358,0.6586,251.76,0.59,0.07,1,1,8,33634,0.8773935181836584,0.039,97.69419196844702,1.23,52.70281446395332,0.76,76.26,1,10750,Low,SYN_SUP_12905,SYN_COM_12905,Synthetic Supplier 12905,Synthetic Commodity 12905
Brazil,South America,3,Metals,70.67028920736203,82.57635782473277,96.07958410837897,91.82346964967891,0.1839,572.43,0.63,0.63,0,1,29,22074,0.8478730704568719,0.021,97.60757039210486,1.35,73.86843490002077,0.78,60.66,1,11999,Low,SYN_SUP_12906,SYN_COM_12906,Synthetic Supplier 12906,Synthetic Commodity 12906
India,Asia-Pacific,2,Agriculture,59.96072832779507,44.216303407700615,61.42721646828954,73.81424870467333,0.6424,1242.25,0.77,0.56,2,0,19,21881,0.957935612239326,0.037,69.59118936962878,0.55,99.69278965431589,0.75,74.57,3,4325,Moderate,SYN_SUP_12907,SYN_COM_12907,Synthetic Supplier 12907,Synthetic Commodity 12907
Brazil,North America,2,Electronics,71.88761856066198,53.701976949495474,57.22668932933289,53.324261778610705,0.8163,185.57,0.69,0.24,2,1,16,36699,0.8585817995197176,0.025,68.39425292784539,0.76,60.48209232193189,0.2,72.83,1,7021,Moderate,SYN_SUP_12908,SYN_COM_12908,Synthetic Supplier 12908,Synthetic Commodity 12908
China,South America,3,Electronics,64.01977149772536,51.275867161008605,79.83220760151461,52.73095508403529,0.9281,893.77,0.68,0.34,0,1,46,8616,0.8856704019713626,0.031,99.68988963561104,0.79,81.78181614484348,0.84,73.93,2,8430,Moderate,SYN_SUP_12909,SYN_COM_12909,Synthetic Supplier 12909,Synthetic Commodity 12909
Malaysia,Asia-Pacific,3,Agriculture,63.9434606301947,96.3267013194145,62.874907888148854,76.03590132684656,0.9999,938.8,0.7,0.38,0,1,42,34168,0.9221395343703521,0.052,66.55493518849514,1.44,89.7854186855285,0.64,64.0,1,922,Moderate,SYN_SUP_12910,SYN_COM_12910,Synthetic Supplier 12910,Synthetic Commodity 12910
India,Asia-Pacific,3,Metals,69.6406351355957,79.36771244817218,73.80776199077845,78.10844085799218,0.4702,1066.98,0.6,0.49,2,1,16,20593,0.9031583102999049,0.036,75.89379171915944,1.59,73.99820099378597,0.23,65.23,0,8749,Low,SYN_SUP_12911,SYN_COM_12911,Synthetic Supplier 12911,Synthetic Commodity 12911
China,North America,1,Electronics,63.432047807260716,34.181067677872775,77.22936923845758,66.30847664996055,0.4627,174.21,0.66,0.58,3,1,6,24305,0.9063707481556506,0.031,47.89213125329007,0.72,55.1439433848388,0.4,47.37,0,839,Moderate,SYN_SUP_12912,SYN_COM_12912,Synthetic Supplier 12912,Synthetic Commodity 12912
Japan,Asia-Pacific,3,Chemicals,56.90539252677889,49.26267926525296,58.42053138406392,50.19087374557075,0.5116,1104.96,0.74,0.45,0,1,39,8263,0.8862093307119892,0.034,56.00736869225441,0.2,89.67001118506985,0.82,66.86,3,11756,Moderate,SYN_SUP_12913,SYN_COM_12913,Synthetic Supplier 12913,Synthetic Commodity 12913
USA,North America,1,Chemicals,57.77831185281181,61.38296489179544,71.59280467545545,45.33111176230234,0.7299,144.11,0.62,0.43,0,0,48,22062,0.9019548926579462,0.037,54.22534282169641,0.25,60.412566593334034,0.64,72.45,0,11309,Moderate,SYN_SUP_12914,SYN_COM_12914,Synthetic Supplier 12914,Synthetic Commodity 12914
India,Asia-Pacific,2,Chemicals,49.611531141025154,55.95903901717544,45.42120188358036,72.34351457693072,0.8635,976.05,0.6,0.65,1,0,41,47859,0.910242275696621,0.024,72.3076217501846,1.3,86.73156210546163,0.86,77.77,0,1171,Moderate,SYN_SUP_12915,SYN_COM_12915,Synthetic Supplier 12915,Synthetic Commodity 12915
india,Asia-Pacific,2,Metals,71.66153641683286,86.85784047333468,98.71515690320884,70.27362155804062,0.8343,1274.4,0.42,0.05,1,0,31,32433,0.8604241347332131,0.05,87.55346794537397,0.34,73.80913619440554,0.7,46.95,1,10018,Low,SYN_SUP_12916,SYN_COM_12916,Synthetic Supplier 12916,Synthetic Commodity 12916
India,Asia-Pacific,2,Agriculture,70.43562181873686,82.00975851354603,78.26554477309885,80.74385932908189,0.8062,1210.39,0.5,0.3,2,1,40,44028,0.9361593938039576,0.045,59.868447723984964,0.77,65.3635548259663,0.82,59.75,1,2336,Low,SYN_SUP_12917,SYN_COM_12917,Synthetic Supplier 12917,Synthetic Commodity 12917
China,Asia-Pacific,1,Electronics,61.84667494774639,40.66090072559115,48.78995498639503,65.73387402782251,0.2161,831.64,0.77,0.29,0,1,45,47367,0.8860858016403493,0.022,84.55198028115538,0.88,84.33509261413624,0.61,58.27,3,6354,Moderate,SYN_SUP_12918,SYN_COM_12918,Synthetic Supplier 12918,Synthetic Commodity 12918
Brazil,South America,2,Food & Beverage,66.70593183079681,98.37077330032814,34.3370116106759,58.0369525070167,0.8097,230.39,0.29,0.26,0,0,18,25860,0.8012003753458099,0.031,75.05718536978026,1.14,71.45700761786038,0.21,57.44,1,7240,Moderate,SYN_SUP_12919,SYN_COM_12919,Synthetic Supplier 12919,Synthetic Commodity 12919
Indonesia,Asia-Pacific,3,Agriculture,63.260135789684384,67.74211655317994,80.83000456870461,51.550139037348444,0.619,430.04,0.6,0.66,2,0,46,13011,0.938569005878357,0.041,89.46264070377583,1.32,64.6726701399944,0.72,44.42,1,11360,Moderate,SYN_SUP_12920,SYN_COM_12920,Synthetic Supplier 12920,Synthetic Commodity 12920
USA,North America,3,Metals,63.16046605508543,64.91983465302873,35.75043881302815,50.88616406187916,0.8824,1066.53,0.54,0.92,0,1,8,30807,0.9473820745953492,0.031,86.35006557239512,1.11,92.12276795542795,0.29,72.76,1,4448,Moderate,SYN_SUP_12921,SYN_COM_12921,Synthetic Supplier 12921,Synthetic Commodity 12921
Brazil,South America,2,Agriculture,57.77226926285819,84.89056634714957,75.7839074762217,55.736343776844464,0.4638,1022.07,0.68,0.42,0,0,35,3194,0.8474729637113914,0.035,98.61335225603466,0.75,77.14771987904959,0.63,69.82,1,9180,Moderate,SYN_SUP_12922,SYN_COM_12922,Synthetic Supplier 12922,Synthetic Commodity 12922
India,Asia-Pacific,3,Chemicals,64.63029250955834,53.526628371122676,64.62922708649602,53.45184532930942,0.8982,933.45,0.67,0.36,0,0,34,37984,0.9014356754425581,0.052,78.96703837005033,0.56,65.35551321954722,0.33,74.26,1,3065,Moderate,SYN_SUP_12923,SYN_COM_12923,Synthetic Supplier 12923,Synthetic Commodity 12923
Brazil,South America,2,Agriculture,64.37530339266232,46.06389409237523,58.22461135306692,56.875487990743544,0.0775,636.95,0.63,0.48,0,1,47,38106,0.8910144675167151,0.005,78.51873164413992,1.13,77.21308327953757,0.79,76.5,0,1551,Moderate,SYN_SUP_12924,SYN_COM_12924,Synthetic Supplier 12924,Synthetic Commodity 12924
USA,North America,1,Chemicals,56.13442163026035,85.8809627611763,77.62096850284603,49.19119007621171,0.8082,175.98,0.54,0.56,2,1,31,15576,0.9206153606834305,0.036,36.20060878332225,1.21,73.19356132849487,0.16,63.18,0,2399,Low,SYN_SUP_12925,SYN_COM_12925,Synthetic Supplier 12925,Synthetic Commodity 12925
Japan,Asia-Pacific,3,Electronics,52.07211927528666,79.16058544080578,74.77123033089767,68.41326120891183,0.6009,1243.39,0.62,0.22,3,1,17,19839,0.8938224522819833,0.041,64.17583254949065,1.11,75.54645849792894,0.28,70.33,0,9747,Moderate,SYN_SUP_12926,SYN_COM_12926,Synthetic Supplier 12926,Synthetic Commodity 12926
India,Asia-Pacific,3,Agriculture,66.44803246665724,86.37211379047365,76.08035563147446,64.85948395414073,0.4876,495.56,0.54,0.38,0,1,40,6188,0.8533531073962182,0.051,56.82336493219237,1.29,88.8325586231579,0.58,55.81,1,8341,Low,SYN_SUP_12927,SYN_COM_12927,Synthetic Supplier 12927,Synthetic Commodity 12927
India,Asia-Pacific,3,Agriculture,56.8766320282648,52.5976894344907,76.15219122040521,42.854728495811734,0.1921,1189.57,0.66,0.63,0,1,15,23358,0.841002584332793,0.013,56.40601975135902,0.71,89.66486208049506,0.43,63.74,3,9038,Moderate,SYN_SUP_12928,SYN_COM_12928,Synthetic Supplier 12928,Synthetic Commodity 12928
Brazil,South America,2,Agriculture,67.5031729273466,73.20278741108697,47.59955716738212,68.11203154648447,0.4234,545.12,0.77,0.6,0,1,15,19083,0.8608748158466849,0.036,57.26248890501063,0.76,52.53753517036391,0.57,61.61,1,4865,Moderate,SYN_SUP_12929,SYN_COM_12929,Synthetic Supplier 12929,Synthetic Commodity 12929
China,Asia-Pacific,2,Agriculture,56.170961872804874,60.9277017045818,55.390941668769514,55.305123371293845,0.4939,1211.04,0.59,0.37,1,1,38,8989,0.9087662198682213,0.033,65.36145061321461,0.71,70.58546194158892,0.12,73.76,1,753,Moderate,SYN_SUP_12930,SYN_COM_12930,Synthetic Supplier 12930,Synthetic Commodity 12930
China,Asia-Pacific,1,Agriculture,37.365,81.44200525614613,32.58320884844318,37.92675490429031,0.1291,734.08,0.53,0.41,3,0,8,47918,0.9272456721404274,0.021,88.95983524956138,0.99,35.75895076740674,0.56,85.23,4,9425,High,SYN_SUP_12931,SYN_COM_12931,Synthetic Supplier 12931,Synthetic Commodity 12931
Brazil,South America,3,Chemicals,55.95281063403322,46.11544390493293,56.69609512058471,57.68908104289863,0.662,228.31,0.59,0.46,0,1,36,11472,0.9136600842276106,0.025,54.644384170802915,0.23,62.62944348104622,0.45,75.04,2,11620,Moderate,SYN_SUP_12932,SYN_COM_12932,Synthetic Supplier 12932,Synthetic Commodity 12932
Japan,Asia-Pacific,3,Agriculture,37.365,68.93456588895867,36.175593968196615,68.27261727271008,0.1789,170.3,0.47,0.65,2,0,37,25820,0.9488544587426905,0.022,70.16069308483476,0.79,72.29418123717474,0.85,58.93,0,10295,High,SYN_SUP_12933,SYN_COM_12933,Synthetic Supplier 12933,Synthetic Commodity 12933
Malaysia,Asia-Pacific,3,Metals,54.587255098069505,51.23184410578468,57.752489679449866,55.990810579429244,0.7186,147.25,0.61,0.55,0,1,44,46124,0.9321067058232669,0.02,77.4903122994617,0.61,69.45694378256091,0.84,60.06,0,941,Moderate,SYN_SUP_12934,SYN_COM_12934,Synthetic Supplier 12934,Synthetic Commodity 12934
Indonesia,Asia-Pacific,3,Chemicals,52.891102866443376,44.29015990858893,68.20589556071924,89.10405233862804,0.8703,128.65,0.49,0.26,2,1,24,24516,0.9513096458865878,0.029,65.16871336461526,1.4,94.13274805641177,0.84,57.5,2,8706,Moderate,SYN_SUP_12935,SYN_COM_12935,Synthetic Supplier 12935,Synthetic Commodity 12935
Malaysia,Asia-Pacific,3,Metals,70.51883108151483,65.24730667391341,70.48240305785306,64.97048846235414,0.3702,1220.38,0.63,0.37,2,0,26,12486,0.8358780859460209,0.057,73.24673728296077,1.0,97.09368046287148,0.81,75.18,1,9807,Moderate,SYN_SUP_12936,SYN_COM_12936,Synthetic Supplier 12936,Synthetic Commodity 12936
Brazil,South America,3,Electronics,54.399269628192805,81.64632812612179,81.9619263471011,49.33845258035919,0.6948,393.54,0.34,0.05,3,0,13,23825,0.9542761835622257,0.024,55.10203826353628,1.43,74.59971316029986,0.86,76.61,0,9093,Moderate,SYN_SUP_12937,SYN_COM_12937,Synthetic Supplier 12937,Synthetic Commodity 12937
China,Asia-Pacific,2,Agriculture,37.365,42.354276814208674,40.68985070742806,60.290682453974064,0.3364,1120.36,0.79,0.91,2,0,33,44063,0.9302089056810112,0.031,52.07388157661199,1.09,85.07429032428945,0.68,55.74,1,965,High,SYN_SUP_12938,SYN_COM_12938,Synthetic Supplier 12938,Synthetic Commodity 12938
malaysia,Asia-Pacific,2,Electronics,81.70401117006658,79.93922113946675,65.4067502135712,60.48119033806401,0.2685,1147.32,0.65,0.41,0,0,21,27442,0.9385432578220795,0.037,68.77745200686,0.77,99.21742593318724,0.33,54.25,1,10867,Low,SYN_SUP_12939,SYN_COM_12939,Synthetic Supplier 12939,Synthetic Commodity 12939
USA,North America,3,Chemicals,79.11267369178695,80.06094251948244,72.09160672075971,77.24293170915699,0.8645,939.96,0.69,0.84,0,1,40,14554,0.8502347494990107,0.038,65.82614789259024,1.25,74.145046188037,0.69,64.64,1,2667,Moderate,SYN_SUP_12940,SYN_COM_12940,Synthetic Supplier 12940,Synthetic Commodity 12940
USA,North America,3,Chemicals,53.63026032416914,64.70603020512185,40.13495005435054,65.03074146294573,0.4474,503.47,0.67,0.24,0,0,13,8057,0.9045605939991453,0.015,55.357639980297265,1.44,100.0,0.35,61.08,1,10683,Moderate,SYN_SUP_12941,SYN_COM_12941,Synthetic Supplier 12941,Synthetic Commodity 12941
Brazil,South America,3,Electronics,54.670837912198664,54.39918256983262,49.11929269117929,37.93762410573244,0.858,785.45,0.59,0.56,0,0,35,13279,0.8569116109876272,0.03,69.17597663762677,1.36,69.38230172409982,0.65,44.7,2,10893,Moderate,SYN_SUP_12942,SYN_COM_12942,Synthetic Supplier 12942,Synthetic Commodity 12942
USA,North America,1,Agriculture,59.49127056992087,60.21135123459827,79.89483631938394,63.550041260195506,0.5099,344.44,0.58,0.92,0,1,25,41773,0.9067708756659223,0.052,86.45685201887093,0.82,86.3905419480564,0.59,84.83,1,8885,Moderate,SYN_SUP_12943,SYN_COM_12943,Synthetic Supplier 12943,Synthetic Commodity 12943
Japan,Asia-Pacific,3,Electronics,72.65958384653352,63.70021525874316,53.20294709874766,75.18841326012726,0.9754,1065.17,0.61,0.5,1,1,36,11029,0.9350170328418053,0.0,73.19761949205177,1.53,77.72554262749334,0.86,72.0,1,9712,Moderate,SYN_SUP_12944,SYN_COM_12944,Synthetic Supplier 12944,Synthetic Commodity 12944
Japan,Asia-Pacific,3,Agriculture,65.27039993998416,44.58707521946253,41.05681569515084,77.97969885532719,0.5433,824.67,0.62,0.37,0,1,17,25503,0.9132265534573496,0.035,90.27103437734219,0.7,95.97769305753346,0.17,60.4,2,9369,Moderate,SYN_SUP_12945,SYN_COM_12945,Synthetic Supplier 12945,Synthetic Commodity 12945
Brazil,Asia-Pacific,2,Electronics,54.2211402640872,100.0,63.60316924708102,77.6622667742783,0.9406,781.47,0.59,0.23,0,1,38,17967,0.8971924522021211,0.044,53.09821968876916,1.02,97.99320118690062,0.63,72.07,3,6010,Moderate,SYN_SUP_12946,SYN_COM_12946,Synthetic Supplier 12946,Synthetic Commodity 12946
Brazil,South America,3,Electronics,73.92985754564339,56.36757164229293,76.99843061661745,66.97390989112286,0.499,1061.73,0.8,0.07,1,1,10,8937,0.9304242749618626,0.022,73.69513635062263,1.14,87.98430259207407,0.2,72.76,1,1478,Moderate,SYN_SUP_12947,SYN_COM_12947,Synthetic Supplier 12947,Synthetic Commodity 12947
Japan,Asia-Pacific,2,Electronics,66.30375560865689,88.4502218862145,80.5759924822846,38.499390774074435,0.5521,1445.76,0.46,0.63,0,1,27,22247,0.8565245929070874,0.025,70.22796034103727,1.48,71.13024364948942,0.83,84.47,1,3399,Low,SYN_SUP_12948,SYN_COM_12948,Synthetic Supplier 12948,Synthetic Commodity 12948
